prefix,name,type
us-gaap,ServicingAssetAtAmortizedValueAdditions,xbrli:monetaryItemType
us-gaap,ServicingAssetMeasurementInputExtensibleList,enum2:enumerationSetItemType
us-gaap,ServicingAssetAtFairValueDescriptionOfChangesInValuationAssumptions,xbrli:stringItemType
us-gaap,ServicingAssetAtAmortizedValueOtherChangesThatAffectBalanceAmount,xbrli:monetaryItemType
us-gaap,ServicingAssetTypeExtensibleList,enum2:enumerationSetItemType
us-gaap,ServicingAssetAbstract,xbrli:stringItemType
us-gaap,ServicingAssetAtAmortizedValuePeriodIncreaseDecrease,xbrli:monetaryItemType
us-gaap,ServicingAssetAtAmortizedCostOtherThanTemporaryImpairments,xbrli:monetaryItemType
us-gaap,ServicingLiabilityMeasurementInputExtensibleList,enum2:enumerationSetItemType
us-gaap,ServicingAssetsAndServicingLiabilitiesAtFairValueAssumptionsUsedToEstimateFairValueWeightedAverageLife1,xbrli:durationItemType
us-gaap,ServicingAssetAtAmortizedValue,xbrli:monetaryItemType
us-gaap,ServicingLiabilityFairValueByFairValueHierarchyLevelExtensibleList,enum2:enumerationSetItemType
us-gaap,ServicingAssetChangeInValuationTechniqueReasonExtensibleList,enum2:enumerationSetItemType
us-gaap,ServicingLiabilityAtFairValueDescriptionOfChangesInValuationAssumptions,xbrli:stringItemType
us-gaap,ServicingLiabilityAtFairValueDescriptionOfChangesInValuationInputs,xbrli:stringItemType
us-gaap,ServicingAssetsAndServicingLiabilitiesAtFairValueAssumptionsUsedToEstimateFairValueDiscountRate,dtr-types:percentItemType
us-gaap,ServicingAssetAtFairValueChangesInFairValueResultingFromChangesInValuationInputs,xbrli:monetaryItemType
us-gaap,ServicingLiabilityAtAmortizedCostAmortization,xbrli:monetaryItemType
us-gaap,ServicingLiabilityChangeInValuationTechniqueReasonExtensibleList,enum2:enumerationSetItemType
us-gaap,ServicingAssetAtAmortizedValueFairValue,xbrli:monetaryItemType
us-gaap,ServicingAssetAtAmortizedValueRiskCharacteristicsDescription,xbrli:stringItemType
us-gaap,ServicingAssetFairValueByFairValueHierarchyLevelExtensibleList,enum2:enumerationSetItemType
us-gaap,ServicingLiabilityAtAmortizedCostOtherIncreaseDecreaseInObligation,xbrli:monetaryItemType
us-gaap,ServicingAsset,xbrli:monetaryItemType
us-gaap,ServicingAssetsAndServicingLiabilitiesFairValueValuationTechniques,xbrli:stringItemType
us-gaap,ServicingAssetsAndServicingLiabilitiesAtFairValueAssumptionsUsedToEstimateFairValueExpectedCreditLosses,dtr-types:percentItemType
us-gaap,ServicingAssetAtAmortizedValueDisposals,xbrli:monetaryItemType
us-gaap,ServicingAssetsAndServicingLiabilitiesAtFairValueAssumptionsUsedToEstimateFairValueQualitativeInformation,xbrli:stringItemType
us-gaap,ServicingLiabilityAtAmortizedValueFairValue1,xbrli:monetaryItemType
us-gaap,ServicingAssetAtFairValueChangeInFairValueValuationInputStatementOfIncomeOrComprehensiveIncomeExtensibleEnumeration,enum2:enumerationSetItemType
us-gaap,ServicingAssetAtFairValueOtherChangeInFairValueStatementOfIncomeOrComprehensiveIncomeExtensibleEnumeration,enum2:enumerationSetItemType
us-gaap,ServicingAssetChangeInValuationTechnique,xbrli:booleanItemType
us-gaap,ServicingAssetMeasurementInput,xbrli:decimalItemType
us-gaap,ServicingAssetAtAmortizedValueBalanceRollForward,xbrli:stringItemType
us-gaap,ServicingLiabilityAtFairValueOtherChangeInFairValueStatementOfIncomeOrComprehensiveIncomeExtensibleEnumeration,enum2:enumerationSetItemType
us-gaap,ServicingLiabilityAtFairValueChangeInFairValueValuationInputStatementOfIncomeOrComprehensiveIncomeExtensibleEnumeration,enum2:enumerationSetItemType
us-gaap,ServicingLiabilityAbstract,xbrli:stringItemType
us-gaap,ServicingLiabilityTypeExtensibleList,enum2:enumerationSetItemType
us-gaap,ServicingAssetValuationTechniqueExtensibleList,enum2:enumerationSetItemType
us-gaap,ServicingAssetAtFairValueDescriptionOfChangesInValuationInputs,xbrli:stringItemType
us-gaap,ServicingLiability,xbrli:monetaryItemType
us-gaap,ServicingAssetsAndServicingLiabilitiesAtFairValueAssumptionsUsedToEstimateFairValuePrepaymentSpeed,dtr-types:percentItemType
us-gaap,ServicingAssetAtAmortizedValueAmortization1,xbrli:monetaryItemType
us-gaap,ServicingAssetAtAmortizedValueOtherChangesThatAffectBalanceDescription,xbrli:stringItemType
us-gaap,ServicingAssetAtFairValueDisposals,xbrli:monetaryItemType
us-gaap,ServicingAssetAtFairValuePeriodIncreaseDecrease,xbrli:monetaryItemType
us-gaap,ServicingContractsMember,dtr-types:domainItemType
us-gaap,ServicingAssetAtFairValueAmount,xbrli:monetaryItemType
us-gaap,ServicingAssetsAtFairValueTable,xbrli:stringItemType
us-gaap,ServicingLiabilityAtAmortizedValueRollForward,xbrli:stringItemType
us-gaap,ServicingAssetAtAmortizedValueValuationAllowance,xbrli:monetaryItemType
us-gaap,ServicingAssetAtFairValueAmountRollForward,xbrli:stringItemType
us-gaap,ServicingAssetsAtAmortizedValueTable,xbrli:stringItemType
us-gaap,ServicingLiabilityAtAmortizedValueTable,xbrli:stringItemType
us-gaap,ServicingAssetAtFairValueOtherChangesInFairValue,xbrli:monetaryItemType
us-gaap,ServicingLiabilitiesAtFairValueLineItems,xbrli:stringItemType
us-gaap,ServicingLiabilitiesAtFairValueTable,xbrli:stringItemType
us-gaap,ServicingAssetAtFairValueOtherChangesThatAffectBalance,xbrli:monetaryItemType
us-gaap,ServicingAssetAtFairValueChangesInFairValueResultingFromChangesInValuationInputsOrChangesInAssumptions,xbrli:monetaryItemType
us-gaap,ServicingAssetAtFairValueDescriptionOfOtherChangesThatAffectBalance,xbrli:stringItemType
us-gaap,ServicingAssetsAtAmortizedValueLineItems,xbrli:stringItemType
us-gaap,ServicingAssetAtFairValueAdditions,xbrli:monetaryItemType
us-gaap,ServicingAssetAtFairValueDescriptionOfOtherChangesInFairValue,xbrli:stringItemType
us-gaap,ServicingAssetsAtFairValueLineItems,xbrli:stringItemType
us-gaap,ServicingLiabilityAtAmortizedValueLineItems,xbrli:stringItemType
us-gaap,ServicingLiabilityAtFairValueAmount,xbrli:monetaryItemType
us-gaap,ServicingLiabilityAtFairValueDisposals,xbrli:monetaryItemType
us-gaap,ServicingLiabilityAtAmortizedValuePeriodIncreaseDecrease,xbrli:monetaryItemType
us-gaap,ServicingLiabilityAtAmortizedValueBalance,xbrli:monetaryItemType
us-gaap,ServicingLiabilityAtAmortizedValueDisposals,xbrli:monetaryItemType
us-gaap,ServicingLiabilityAtFairValueChangesInFairValueResultingFromChangesInValuationInputsOrChangesInAssumptions,xbrli:monetaryItemType
us-gaap,ServicingLiabilityAtFairValueOtherChangesThatAffectBalance,xbrli:monetaryItemType
us-gaap,ServicingLiabilityAtFairValueAdditions,xbrli:monetaryItemType
us-gaap,ServicingLiabilityAtFairValueDescriptionOfOtherChangesInFairValue,xbrli:stringItemType
us-gaap,ServicingLiabilityAtFairValuePeriodIncreaseDecrease,xbrli:monetaryItemType
us-gaap,ServicingLiabilityAtAmortizedValueAdditions,xbrli:monetaryItemType
us-gaap,ServicingLiabilityAtFairValueDescriptionOfOtherChangesThatAffectBalance,xbrli:stringItemType
us-gaap,ServicingLiabilityAtFairValueOtherChangesInFairValue,xbrli:monetaryItemType
us-gaap,ServicingLiabilityAtFairValueAmountRollForward,xbrli:stringItemType
us-gaap,SettlementOfAssetRetirementObligationsThroughNoncashPaymentsAmount,xbrli:monetaryItemType
us-gaap,SettlementLiabilitiesCurrent,xbrli:monetaryItemType
us-gaap,SettlementAssetsCurrent,xbrli:monetaryItemType
us-gaap,SettlementWithTaxingAuthorityMember,dtr-types:domainItemType
us-gaap,SeveranceCosts1,xbrli:monetaryItemType
us-gaap,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,dtr-types:perShareItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,dtr-types:percentItemType
us-gaap,ShareBasedCompensationForfeitureMethodFixedList,us-types:forfeitureMethod
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,dtr-types:percentItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresWeightedAverageGrantDateFairValue,dtr-types:perShareItemType
us-gaap,ShareBasedPaymentArrangementEmployeeMember,dtr-types:domainItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardAcceleratedCompensationCost,xbrli:monetaryItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardDiscountFromMarketPricePurchaseDate,dtr-types:percentItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,dtr-types:perShareItemType
us-gaap,ShareBasedCompensationPerformanceSharesAwardUnvestedActivityTableTextBlock,dtr-types:textBlockItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePriceAbstract,xbrli:stringItemType
us-gaap,ShareSettlementMember,dtr-types:domainItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardAwardVestingPeriod1,xbrli:durationItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,xbrli:sharesItemType
us-gaap,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,dtr-types:perShareItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingRollForward,xbrli:stringItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeitures,xbrli:sharesItemType
us-gaap,ShareBasedPaymentArrangementGranteeStatusExtensibleList,enum2:enumerationSetItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedIntrinsicValueRollForward,xbrli:stringItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValueRollForward,xbrli:stringItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAndExercisableTableTextBlock,dtr-types:textBlockItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExpirations,xbrli:sharesItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableTableTextBlock,dtr-types:textBlockItemType
us-gaap,ShareBasedGoodsAndNonemployeeServicesTransactionValuationMethodExpectedTerm1,xbrli:durationItemType
us-gaap,ShareBasedCompensationAwardTrancheThreeMember,dtr-types:domainItemType
us-gaap,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsOtherShareIncreaseDecreaseInPeriodWeightedAverageExercisePrice,dtr-types:perShareItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardPerShareWeightedAveragePriceOfSharesPurchased,dtr-types:perShareItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsShareBasedLiabilitiesPaid,xbrli:monetaryItemType
us-gaap,ShareBasedCompensationPerformanceSharesAwardOutstandingActivityTableTextBlock,dtr-types:textBlockItemType
us-gaap,ShareBasedCompensationAwardTrancheOneMember,dtr-types:domainItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeituresAndExpirationsAbstract,xbrli:stringItemType
us-gaap,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,dtr-types:perShareItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,dtr-types:percentItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,xbrli:sharesItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardMaximumNumberOfSharesPerEmployee,xbrli:sharesItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardExpirationDate,xbrli:dateItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardAwardRequisiteServicePeriod1,xbrli:durationItemType
us-gaap,ShareBasedCompensationForfeituresPolicyTextBlock,dtr-types:textBlockItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,xbrli:sharesItemType
us-gaap,ShareBasedPaymentArrangementNonemployeeMember,dtr-types:domainItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,dtr-types:percentItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingPeriodIncreaseDecreaseWeightedAverageExercisePrice,dtr-types:perShareItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodNetOfForfeituresAbstract,xbrli:stringItemType
us-gaap,ShareBasedCompensationAwardTrancheTwoMember,dtr-types:domainItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfAdditionalSharesAuthorized,xbrli:sharesItemType
us-gaap,ShareBasedPaymentArrangementExtensibleListAbstract,xbrli:stringItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardPercentageOfOutstandingStockMaximum,dtr-types:percentItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsOutstandingWeightedAverageRemainingContractualTerms,xbrli:durationItemType
us-gaap,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,dtr-types:perShareItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,xbrli:sharesItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValueTableTextBlock,dtr-types:textBlockItemType
us-gaap,ShareBasedPaymentArrangementExpensedAndCapitalizedAmountAbstract,xbrli:stringItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsPeriodIncreaseDecrease,xbrli:sharesItemType
us-gaap,ShareRepurchaseProgramAxis,xbrli:stringItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardDiscountFromMarketPriceOfferingDate,dtr-types:percentItemType
us-gaap,ShareRepurchaseProgramDomain,dtr-types:domainItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOther,xbrli:sharesItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePriceRollforward,xbrli:stringItemType
us-gaap,SharePrice,dtr-types:perShareItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresIntrinsicValue,dtr-types:perShareItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsForfeituresAndExpirations,xbrli:sharesItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOtherDescription,xbrli:stringItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardAwardVestingRights,xbrli:stringItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardAdditionalGeneralDisclosuresAbstract,xbrli:stringItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsPeriodIncreaseDecrease,xbrli:sharesItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedRollForward,xbrli:stringItemType
us-gaap,ShareBasedArrangementsToObtainGoodsAndServicesAbstract,xbrli:stringItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,dtr-types:perShareItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,xbrli:sharesItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardLineItems,xbrli:stringItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,xbrli:sharesItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardDescription,xbrli:stringItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodIntrinsicValue,dtr-types:perShareItemType
us-gaap,ShareDistributionMember,dtr-types:domainItemType
us-gaap,ShareBasedCompensation,xbrli:monetaryItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,xbrli:sharesItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,xbrli:sharesItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,dtr-types:perShareItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedIntrinsicValue,dtr-types:perShareItemType
us-gaap,ShareBasedCompensationAbstract,xbrli:stringItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsAdditionalDisclosuresAbstract,xbrli:stringItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsAndMethodologyAbstract,xbrli:stringItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRangeOfDividendsUsed,xbrli:stringItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedTermSimplifiedMethod,xbrli:stringItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsAdditionalDisclosuresAbstract,xbrli:stringItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsMethodUsed,xbrli:stringItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,dtr-types:perShareItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardMethodOfMeasuringCostOfAward,xbrli:stringItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,xbrli:sharesItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,xbrli:sharesItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,xbrli:monetaryItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,xbrli:monetaryItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate,dtr-types:percentItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,dtr-types:perShareItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodIntrinsicValue,dtr-types:perShareItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,xbrli:sharesItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendPayments,xbrli:monetaryItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageExpectedDividend,xbrli:monetaryItemType
us-gaap,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsDiscountForPostvestingRestrictions,dtr-types:percentItemType
